Genre,Title,Artist
Tango,Canillita,Francisco Canaro
Tango,Canta corazon,Francisco Canaro
Tango,Cantando se van las penas,Francisco Canaro
Tango,Cantemos para olvidar,Francisco Canaro
Tango,Canto,Francisco Canaro
Tango,Canto de amor,Francisco Canaro
Tango,Canto por no llorar,Francisco Canaro
Tango,Cara sucia,Francisco Canaro
Tango,Caricias,Francisco Canaro
Tango,Cariño gaucho,Francisco Canaro
Vals,Carmen,Francisco Canaro
Tango,Carro viejo,Francisco Canaro
Vals,Cartas de amor,Francisco Canaro
Tango,Carton ligador,"Canaro, Francisco"
Tango,Casas viejas,"Canaro, Francisco"
Tango,Cascabelito,"Canaro, Francisco"
Tango,Casi caminando,"Canaro, Francisco"
Tango,Changüi,"Canaro, Francisco"
Tango,Chanta cuatro,Francisco Canaro
Tango,Charamusca,Francisco Canaro
Tango,Charlemos,Francisco Canaro
Vals,Charmaine,Francisco Canaro
Tango,Chau ingrata,Francisco Canaro
Tango,Che bandoneon,Francisco Canaro
Tango,Che doctor,Francisco Canaro
Tango,Che papusa oi,Francisco Canaro
Tango,China,Francisco Canaro
Vals,Chiquita,Francisco Canaro
Tango,Chirimoya,Francisco Canaro
Tango,Chiruza,Francisco Canaro
Tango,Chismes de la rivera,Francisco Canaro
Tango,Chistando,Francisco Canaro
Tango,Chola,Francisco Canaro
Tango,Chorra,"Canaro, Francisco"
Tango,Churrasca,"Canaro, Francisco"
Tango,Ciego,"Canaro, Francisco"
Tango,Ciertos amores,"Canaro, Francisco"
Tango,Cigarrillo,"Canaro, Francisco"
Tango,Cimarron,Francisco Canaro
Vals,Cimarrona,Francisco Canaro
Vals,Claro de luna,Francisco Canaro
Tango,Clavel del aire,Francisco Canaro
Tango,Clavelito,Francisco Canaro
Tango,Clotildita,Francisco Canaro
Vals,Clyde,Francisco Canaro
Tango,Cobardia,Francisco Canaro
Vals,Cofrecito,Francisco Canaro
Tango,Cogote,Francisco Canaro
Tango,Colombina,Francisco Canaro
Tango,Color de barro,Francisco Canaro
Tango,Comadre,Francisco Canaro
Tango,Comandante Franco,Francisco Canaro
Tango,Como la mosca,Francisco Canaro
Tango,Como las flores,"Canaro, Francisco"
Milonga,Como pelea de novios,"Canaro, Francisco"
Tango,Como queres que te quiera,"Canaro, Francisco"
Tango,Como te quiero,"Canaro, Francisco"
Tango,Como una herida,"Canaro, Francisco"
Milonga,Compadre que le va a hacer,Francisco Canaro
Tango,Compadron,Francisco Canaro
Tango,Compañero,Francisco Canaro
Tango,Comparsa criolla,Francisco Canaro
Tango,Con la otra,Francisco Canaro
Tango,Con poca plata,Francisco Canaro
Vals,Con tu mirar,Francisco Canaro
Tango,Confesion,Francisco Canaro
Tango,Confesión,Francisco Canaro
Tango,Consejo sano,Francisco Canaro
Tango,Contramarca,Francisco Canaro
Tango,Copa de ajenjo,Francisco Canaro
Tango,Copa de amargura,Francisco Canaro
Tango,Copa de silencio,Francisco Canaro
Tango,Copas amigas y besos,Francisco Canaro
Tango,Copetin vos sos mi hermano,"Canaro, Francisco"
Tango,Copos de nieve,"Canaro, Francisco"
Tango,Corazon de criollo,"Canaro, Francisco"
Vals,Corazon de oro,"Canaro, Francisco"
Vals,Corazon desierto,"Canaro, Francisco"
Tango,Corazon encadenado,Francisco Canaro
Tango,Corazon que me has herido,Francisco Canaro
Tango,Corrientes,Francisco Canaro
Tango,Cotillon,Francisco Canaro
Tango,Cotorrita de la suerte,Francisco Canaro
Tango,Crease o no,Francisco Canaro
Tango,Criollazo,Francisco Canaro
Tango,Criollo viejo,Francisco Canaro
Tango,Cristal,Francisco Canaro
Tango,Cualquier cosa,Francisco Canaro
Tango,Cuando el amor,Francisco Canaro
Tango,Cuando el corazon,Francisco Canaro
Tango,Cuando el dolor hiere el alma,Francisco Canaro
Vals,Cuando estaba enamorado,Francisco Canaro
Tango,Cuando estemos lejos,Francisco Canaro
Vals,Cuando florecen los rosales,"Canaro, Francisco"
Tango,Cuando llora la milonga,"Canaro, Francisco"
Milonga,Cuando mi china se fue,"Canaro, Francisco"
Tango,Cuando muere el carnaval,"Canaro, Francisco"
Tango,Cuando no existas mas,"Canaro, Francisco"
Milonga,Cuando un viejo se enamora,Francisco Canaro
Tango,Cuartito azul,Francisco Canaro
Tango,Cuatro lagrimas,Francisco Canaro
Tango,Cuento criollo,Francisco Canaro
Tango,Cuesta abajo,Francisco Canaro
Tango,Cuesta arriba,Francisco Canaro
Tango,Culpas ajenas,Francisco Canaro
Tango,De a traicion,Francisco Canaro
Tango,De mi barrio,Francisco Canaro
Tango,De mi rancho,Francisco Canaro
Tango,De puerta en puerta,Francisco Canaro
Tango,De puro guapo,Francisco Canaro
Tango,Deci pebeta porque,Francisco Canaro
Tango,Decile hermano,Francisco Canaro
Tango,Decile que vuelva,Francisco Canaro
Tango,Decime adios,"Canaro, Francisco"
Tango,Decime que si,"Canaro, Francisco"
Tango,Deja el mundo como esta,"Canaro, Francisco"
Tango,Deja que la gente diga,"Canaro, Francisco"
Tango,Dejame no quiero verte mas,"Canaro, Francisco"
Tango,Del suburbio,Francisco Canaro
Tango,Del viejo barrio porteño,Francisco Canaro
Tango,Derecho viejo,Francisco Canaro
Tango,Desagravio,Francisco Canaro
Tango,Desaliento,Francisco Canaro
Tango,Desconfiale,Francisco Canaro
Vals,Desde el alma,Francisco Canaro
Tango,Desencanto,Francisco Canaro
Tango,Desengaño,Francisco Canaro
Tango,Desprecio,Francisco Canaro
Tango,Despues arreglamos,Francisco Canaro
Milonga,Despues de quererla tanto,Francisco Canaro
Tango,Destellos,Francisco Canaro
Tango,Destino de trapo,Francisco Canaro
Vals,Devolveme lo que es mio,Francisco Canaro
Tango,Diez años,"Canaro, Francisco"
Vals,Dime que si,"Canaro, Francisco"
Tango,Dios perdona,"Canaro, Francisco"
Tango,Dios te salve,"Canaro, Francisco"
Vals,Dolores,"Canaro, Francisco"
Tango,Don Alvaro,Francisco Canaro
Tango,Don Esteban,Francisco Canaro
Tango,Don Juan,Francisco Canaro
Tango,Donde,Francisco Canaro
Tango,Donde andara,Francisco Canaro
Tango,Donde estas corazon,Francisco Canaro
Tango,Donde estas que no te veo,Francisco Canaro
Tango,Donde te cache sola,Francisco Canaro
Tango,Dos amores,Francisco Canaro
Tango,Dos minutos,Francisco Canaro
Tango,Dos ojos negros,Francisco Canaro
Tango,Duelo criollo,Francisco Canaro
Vals,Durazno en flor,Francisco Canaro
Tango,Echale sal,Francisco Canaro
Tango,El acomodo,Francisco Canaro
Tango,El adios,"Canaro, Francisco"
Tango,El africano,"Canaro, Francisco"
Tango,El aguacero,"Canaro, Francisco"
Tango,El alma del cotorro,"Canaro, Francisco"
Tango,El anillo de oro,"Canaro, Francisco"
Tango,El arroyito,Francisco Canaro
Tango,El asustado,Francisco Canaro
Tango,El baccarat,Francisco Canaro
Tango,El bailarin de salon,Francisco Canaro
Tango,El borracho,Francisco Canaro
Tango,El brujo,Francisco Canaro
Tango,El buey solo,Francisco Canaro
Tango,El cabure,Francisco Canaro
Tango,El caramelo,Francisco Canaro
Tango,El cardenal,Francisco Canaro
Tango,El carrerito,Francisco Canaro
Tango,El castigo,Francisco Canaro
Tango,El chamuyo,Francisco Canaro
Milonga,El Chino Pantaleon,Francisco Canaro
Tango,El choclo,Francisco Canaro
Tango,El ciruja,"Canaro, Francisco"
Tango,El comico,"Canaro, Francisco"
Tango,El corazon me engaño,"Canaro, Francisco"
Tango,El cuarteador,"Canaro, Francisco"
Tango,El cuarto esta por llegar,"Canaro, Francisco"
Tango,El desdeñoso,Francisco Canaro
Tango,El dia que me quieras,Francisco Canaro
Vals,El dia que te fuiste,Francisco Canaro
Tango,El dia que yo pueda,Francisco Canaro
Tango,El entrerriano,Francisco Canaro
Tango,El espiante,Francisco Canaro
Tango,El estrellero,Francisco Canaro
Tango,El flechazo,Francisco Canaro
Tango,El flete,Francisco Canaro
Tango,El galleguito,Francisco Canaro
Tango,El gavilan,Francisco Canaro
Tango,El hijo de Julian,Francisco Canaro
Tango,El huerfano,Francisco Canaro
Tango,El internado,Francisco Canaro
Vals,El jardin del amor,Francisco Canaro
Tango,El lloron,"Canaro, Francisco"
Tango,El maragato,"Canaro, Francisco"
Tango,El mareo,"Canaro, Francisco"
Tango,El matrero,"Canaro, Francisco"
Tango,El milagro,"Canaro, Francisco"
Tango,El opio,Francisco Canaro
Tango,El pajuerano,Francisco Canaro
Tango,El palomo ladron,Francisco Canaro
Tango,El pañuelito,Francisco Canaro
Tango,El pescante,Francisco Canaro
Tango,El picaflor,Francisco Canaro
Tango,El pinche,Francisco Canaro
Tango,El pollito,Francisco Canaro
Tango,El poncho del amor,Francisco Canaro
Tango,El poncho del olvido,Francisco Canaro
Tango,El pregon,Francisco Canaro
Tango,El pua,Francisco Canaro
Tango,El que a hierro mata,Francisco Canaro
Tango,El recuerdo de los tangos,Francisco Canaro
Tango,El rocio,Francisco Canaro
Tango,El romantico fulero,"Canaro, Francisco"
Tango,El serrucho,"Canaro, Francisco"
Tango,El silbido,"Canaro, Francisco"
Tango,El soñador,"Canaro, Francisco"
Tango,El tango,"Canaro, Francisco"
Tango,El tatuaje,Francisco Canaro
Tango,El termometro,Francisco Canaro
Tango,El tigre,Francisco Canaro
Tango,El tigre Millan,Francisco Canaro
Tango,El traidor,Francisco Canaro
Tango,El trapero,Francisco Canaro
Tango,El triunfo,Francisco Canaro
Vals,El triunfo de tus ojos,Francisco Canaro
Tango,El tropero del amor,Francisco Canaro
Vals,El trovero,Francisco Canaro
Tango,El ultimo golpe,Francisco Canaro
Tango,El ultimo organito,Francisco Canaro
Vals,El vals de los abuelos,Francisco Canaro
Tango,El vasquito,Francisco Canaro
Tango,El vino triste,Francisco Canaro
Tango,En aquel cuartito,"Canaro, Francisco"
Vals,En el silencio de la noche,"Canaro, Francisco"
Tango,En el viejo cafe,"Canaro, Francisco"
Tango,En esta tarde gris,"Canaro, Francisco"
Tango,En falsa escuadra,"Canaro, Francisco"
Vals,En la noche azul,Francisco Canaro
Vals,En la pampa,Francisco Canaro
Tango,En la percha,Francisco Canaro
Tango,En las sombras,Francisco Canaro
Vals,En mis ojos hallaras la respuesta,Francisco Canaro
Tango,En tren de lujo,Francisco Canaro
Tango,En un beso la vida,Francisco Canaro
Tango,En un boliche,Francisco Canaro
Vals,En un pueblito de España,Francisco Canaro
Vals,En un rincon de Hungria,Francisco Canaro
Vals,En voz baja,Francisco Canaro
Tango,Encuentro,Francisco Canaro
Tango,Engañame nomas,Francisco Canaro
Tango,Engominado,Francisco Canaro
Tango,Entra nomas,Francisco Canaro
Tango,Entrada prohibida,"Canaro, Francisco"
Tango,Entre rejas,"Canaro, Francisco"
Tango,Entre rejas invisibles,"Canaro, Francisco"
Tango,Entre sueños,"Canaro, Francisco"
Tango,Entro a tallar el amor,"Canaro, Francisco"
Tango,Envidia,Francisco Canaro
Tango,Era de ley,Francisco Canaro
Tango,Es mejor,Francisco Canaro
Tango,Es mejor perdonar,Francisco Canaro
Tango,Escribile al comisario,Francisco Canaro
Tango,Esperanza,Francisco Canaro
Tango,Esperanzas,Francisco Canaro
Vals,Esperar,Francisco Canaro
Vals,Esquinas porteñas,Francisco Canaro
Tango,Esta noche,Francisco Canaro
Tango,Esta noche de luna,Francisco Canaro
Tango,Esta noche me emborracho,Francisco Canaro
Tango,Estampa del suburbio,Francisco Canaro
Vals,Este amor,Francisco Canaro
Tango,Estoy sobrando,Francisco Canaro
Vals,Estrellita mia,"Canaro, Francisco"
Vals,Estudiantina,"Canaro, Francisco"
Vals,Etincelles,"Canaro, Francisco"
Tango,Eufemio Pizarro,"Canaro, Francisco"
Tango,Evocacion,"Canaro, Francisco"
Tango,Falsa ilusion,Francisco Canaro
Tango,Falsedad,Francisco Canaro
Tango,Farolero,Francisco Canaro
Vals,Farolito,Francisco Canaro
Tango,Farolito de papel,Francisco Canaro
Tango,Federacion,Francisco Canaro
Tango,Felicia,Francisco Canaro
Tango,Fenomeno,Francisco Canaro
Tango,Fiebre,Francisco Canaro
Milonga,Flor de arrabal,Francisco Canaro
Tango,Flor de ceibo,Francisco Canaro
Tango,Flor de fango,Francisco Canaro
Vals,Florcita criolla,Francisco Canaro
Tango,Fondin de Pedro Mendoza,Francisco Canaro
Tango,Fosforerita,Francisco Canaro
Tango,Fracaso,"Canaro, Francisco"
Tango,Francesita,"Canaro, Francisco"
Tango,Frena muchacho loco,"Canaro, Francisco"
Tango,Frente al dolor,"Canaro, Francisco"
Tango,Frio,"Canaro, Francisco"
Tango,Fuelle querido,Francisco Canaro
Tango,Fumando espero,Francisco Canaro
Vals,Gabriela,Francisco Canaro
Tango,Galleguita,Francisco Canaro
Tango,Gallo viejo,Francisco Canaro
Tango,Garras,Francisco Canaro
Tango,Giusepe el zapatero,Francisco Canaro
Tango,Glorias,Francisco Canaro
Tango,Golondrinas,Francisco Canaro
Tango,Grato recuerdo,Francisco Canaro
Tango,Gricel,Francisco Canaro
Tango,Griseta,Francisco Canaro
Tango,Guitarra,Francisco Canaro
Vals,Hasta morir,Francisco Canaro
Tango,Hay que aclarar,Francisco Canaro
Tango,Hermanita,"Canaro, Francisco"
Vals,Hijita,"Canaro, Francisco"
Tango,Hipolito Irigoyen,"Canaro, Francisco"
Milonga,Historia sentimental,"Canaro, Francisco"
Tango,Hollin,"Canaro, Francisco"
Vals,Horas de ensueño,Francisco Canaro
Vals,Horizonte azul,Francisco Canaro
Tango,Horizontes,Francisco Canaro
Tango,Hotel Victoria,Francisco Canaro
Tango,Il piccolo navio,Francisco Canaro
Vals,Ilusion marina,Francisco Canaro
Tango,Ilusion perdida,Francisco Canaro
Vals,Incomprension,Francisco Canaro
Tango,Indiferencia,Francisco Canaro
Tango,Infamia,Francisco Canaro
Tango,Inspiracion,Francisco Canaro
Tango,Intimas,Francisco Canaro
Tango,Invierno,Francisco Canaro
Vals,Jamas podre olvidarte,Francisco Canaro
Vals,Jamas te olvidare,Francisco Canaro
Tango,Juana Rebenque,"Canaro, Francisco"
Vals,Juanita,"Canaro, Francisco"
Tango,Juguete de placer,"Canaro, Francisco"
Tango,Juramento,"Canaro, Francisco"
Tango,Justo el treinta y uno,"Canaro, Francisco"
Tango,Juventud,Francisco Canaro
Tango,La batuta,Francisco Canaro
Vals,La bien paga,Francisco Canaro
Vals,La bordadora de san telmo,Francisco Canaro
Tango,La brisa,Francisco Canaro
Tango,La cabeza del italiano,Francisco Canaro
Tango,La cachetada,Francisco Canaro
Tango,La calesita,Francisco Canaro
Tango,La cancion de Buenos Aires,Francisco Canaro
Tango,La cancion de la ribera,Francisco Canaro
Tango,La cancion de vidalita,Francisco Canaro
Tango,La carona,Francisco Canaro
Tango,La chacarera,Francisco Canaro
Tango,La cieguita de Boedo,Francisco Canaro
Tango,La cieguita de Florida,Francisco Canaro
Tango,La clavada,"Canaro, Francisco"
Tango,La copa del olvido,"Canaro, Francisco"
Tango,La copla porteña,"Canaro, Francisco"
Tango,La cruz de sauce,"Canaro, Francisco"
Tango,La cumparsita,"Canaro, Francisco"
Tango,La diana,Francisco Canaro
Tango,La eterna milonga,Francisco Canaro
Vals,La flor de los gauchos,Francisco Canaro
Tango,La garconniere,Francisco Canaro
Tango,La guardia vieja,Francisco Canaro
Tango,La guitarrita,Francisco Canaro
Tango,La huella,Francisco Canaro
Vals,A la lima y al limon,Francisco Canaro
Tango,A la luz del candil,Francisco Canaro
Tango,A la luz del lucero,Francisco Canaro
Tango,La madrecita,Francisco Canaro
Tango,La maestrita,Francisco Canaro
Tango,La maldita,Francisco Canaro
Tango,La maleva,Francisco Canaro
Tango,La manada,Francisco Canaro
Tango,La melodia de nuestro adios,"Canaro, Francisco"
Tango,La melodia del corazon,"Canaro, Francisco"
Tango,La metralla,"Canaro, Francisco"
Milonga,La milonga de Buenos Aires,"Canaro, Francisco"
Milonga,La milonga de mis tiempos,"Canaro, Francisco"
Milonga,La milonga retobada,Francisco Canaro
Tango,La mina del Ford,Francisco Canaro
Tango,La mora,Francisco Canaro
Tango,La morocha,Francisco Canaro
Tango,La muchacha del tango,Francisco Canaro
Tango,La muchachada del centro,Francisco Canaro
Milonga,La naranja nacio verde,Francisco Canaro
Vals,La noche que me esperes,Francisco Canaro
Tango,La novia ausente,Francisco Canaro
Tango,La novia del alcohol,Francisco Canaro
Tango,La piba del ta-ba-ris,Francisco Canaro
Tango,La polla,Francisco Canaro
Milonga,La puñalada,Francisco Canaro
Tango,La que murio en Paris,Francisco Canaro
Tango,La quema,Francisco Canaro
Tango,La ratonera,"Canaro, Francisco"
Tango,La reja,"Canaro, Francisco"
Milonga,La requebrada,"Canaro, Francisco"
Tango,La ribera,"Canaro, Francisco"
Tango,La rodada,"Canaro, Francisco"
Tango,La tablada,Francisco Canaro
Tango,La tristeza del bulin,Francisco Canaro
Tango,La ultima cita,Francisco Canaro
Tango,La ultima copa,Francisco Canaro
Vals,La vida en mil gramos,Francisco Canaro
Vals,La vida se va,Francisco Canaro
Tango,La virgen del cerro,Francisco Canaro
Tango,La voz del bohemio,Francisco Canaro
Tango,La vuelta de rocha,Francisco Canaro
Tango,La yerra,Francisco Canaro
Vals,Labios de Coty,Francisco Canaro
Tango,Ladrillo,Francisco Canaro
Tango,Langosta,Francisco Canaro
Milonga,Larga las penas,Francisco Canaro
Tango,Las cuarenta,Francisco Canaro
Tango,Las doce menos cinco,"Canaro, Francisco"
Tango,A las dos de la mañana,"Canaro, Francisco"
Tango,Las vueltas de la vida,"Canaro, Francisco"
Tango,Lilac,"Canaro, Francisco"
Tango,Limosna de amor,"Canaro, Francisco"
Tango,Linda francesita,Francisco Canaro
Tango,Lindo tipo de varon,Francisco Canaro
Tango,Linyera,Francisco Canaro
Vals,Lirio blanco,Francisco Canaro
Tango,Llanto,Francisco Canaro
Vals,Llanto de amor,Francisco Canaro
Tango,Llego la lancha,Francisco Canaro
Vals,Llorando mis penas,Francisco Canaro
Tango,Lo han visto con otra,Francisco Canaro
Vals,A lo lejos,Francisco Canaro
Tango,Lo pasao paso,Francisco Canaro
Tango,Lo que el viento se llevo,Francisco Canaro
Tango,Lo que no se olvida,Francisco Canaro
Tango,Lo que nunca te diran,Francisco Canaro
Vals,Lo que vieron mis ojos,Francisco Canaro
Tango,Lorenzo,"Canaro, Francisco"
Tango,Los adioses,"Canaro, Francisco"
Milonga,Los ejes de mi carreta,"Canaro, Francisco"
Tango,Los harapos de mis sueños,"Canaro, Francisco"
Tango,Los indios,"Canaro, Francisco"
Tango,Los muchachos,Francisco Canaro
Tango,Los ojos mas lindos,Francisco Canaro
Vals,Los patinadores,Francisco Canaro
Tango,Los treinta y tres,Francisco Canaro
Tango,Lucecitas de mi pueblo,Francisco Canaro
Vals,Luna de Honolulu,Francisco Canaro
Tango,Lunes,Francisco Canaro
Vals,Lupe,Francisco Canaro
Tango,Madre hay una sola,Francisco Canaro
Tango,Madrecita de Pompeya,Francisco Canaro
Tango,Madreselva,Francisco Canaro
Tango,Mal de ausencia,Francisco Canaro
Tango,Mala,Francisco Canaro
Tango,Mala estrella,Francisco Canaro
Tango,Mala suerte,Francisco Canaro
Tango,Malena,"Canaro, Francisco"
Tango,Malevaje,"Canaro, Francisco"
Tango,Malvaloca,"Canaro, Francisco"
Tango,Mameluke,"Canaro, Francisco"
Tango,Mamita mia,"Canaro, Francisco"
Tango,Mañana,Francisco Canaro
Tango,Mañana juega,Francisco Canaro
Tango,Mañana no estaras,Francisco Canaro
Tango,Mañanitas de Montmartre,Francisco Canaro
Tango,Manguero,Francisco Canaro
Tango,Mano a mano,Francisco Canaro
Tango,A mano limpia,Francisco Canaro
Tango,Mar adentro,Francisco Canaro
Tango,Marcelo,Francisco Canaro
Tango,Marea baja,Francisco Canaro
Vals,Margarita flor del monte,Francisco Canaro
Tango,Margaritas,Francisco Canaro
Tango,Margo,Francisco Canaro
Tango,Maria,Francisco Canaro
Tango,Marianito,Francisco Canaro
Tango,Marinera,"Canaro, Francisco"
Tango,Marioneta,"Canaro, Francisco"
Tango,Mariposa de cabaret,"Canaro, Francisco"
Tango,Mariposa nocturna,"Canaro, Francisco"
Tango,Martirio,"Canaro, Francisco"
Tango,Mas alla,Francisco Canaro
Tango,Mas solo que nunca,Francisco Canaro
Tango,Mate amargo,Francisco Canaro
Tango,A mate y marroco,Francisco Canaro
Tango,Maton,Francisco Canaro
Milonga,Me gusta bailar milonga,Francisco Canaro
Tango,Me llaman el solitario,Francisco Canaro
Tango,A media luz,Francisco Canaro
Tango,Media noche,Francisco Canaro
Tango,Medias de seda,Francisco Canaro
Tango,Meditacion maleva,Francisco Canaro
Tango,Melodia de arrabal,Francisco Canaro
Tango,Melodia oriental,Francisco Canaro
Vals,Mentir en amor es pecado,Francisco Canaro
Tango,Mentira,Francisco Canaro
Tango,Merza burrera,"Canaro, Francisco"
Milonga,Mi Buenos Aires,"Canaro, Francisco"
Tango,Mi Buenos Aires querido,"Canaro, Francisco"
Tango,Mi castigo,"Canaro, Francisco"
Vals,Mi corazon,"Canaro, Francisco"
Tango,Mi delirio,Francisco Canaro
Tango,Mi destino,Francisco Canaro
Tango,Mi estrella,Francisco Canaro
Tango,Mi marmita,Francisco Canaro
Tango,Mi musa campera,Francisco Canaro
Tango,A mi no me den consejos,Francisco Canaro
Tango,A mi no me hablen de penas,Francisco Canaro
Tango,Mi noche alegre,Francisco Canaro
Tango,Mi noche triste,Francisco Canaro
Tango,Mi promesa,Francisco Canaro
Tango,Mi reflexion,Francisco Canaro
Tango,Mi serenata,Francisco Canaro
Tango,Mi unico cariño,Francisco Canaro
Vals,Mi vida,Francisco Canaro
Tango,Micifuz,Francisco Canaro
Tango,Mientras tu me quieras,"Canaro, Francisco"
Tango,Miguel Angel,"Canaro, Francisco"
Tango,Milagro,"Canaro, Francisco"
Milonga,Milonga brava,"Canaro, Francisco"
Milonga,Milonga clasica,"Canaro, Francisco"
Tango,Milonga con variacion,Francisco Canaro
Milonga,Milonga criolla,Francisco Canaro
Milonga,Milonga de antaño,Francisco Canaro
Milonga,Milonga de mis amores,Francisco Canaro
Milonga,Milonga del corazon,Francisco Canaro
Milonga,Milonga triste,Francisco Canaro
Tango,Milongada,Francisco Canaro
Milonga,Milongueando,Francisco Canaro
Vals,Mimi,Francisco Canaro
Tango,Mimosa,Francisco Canaro
Tango,Mimosita,Francisco Canaro
Tango,Mineral,Francisco Canaro
Tango,Mintieron tus labios,Francisco Canaro
