DATE,ARTIST,TITLE,2nd ARTIST,STYLE,COMPOSER,AUTHOR,LAST_NAME_SEARCH,,,,
5/29/29,Francisco CANARO,Guapo sin grupo,Charlo,TANGO,Salvador Merico,Manuel Romero,CANARO,,,,
5/29/29,Francisco CANARO,Siempre contigo,Charlo,VALS,Antonio Polito,Antonio Polito,CANARO,,,,
5/29/29,Francisco CANARO,Yo tuve un amorcito,Charlo,FOXTROT,Francisco Canaro,Juan Andrés Caruso y Benjamín Solari Parravicini,CANARO,,,,
6/4/29,Francisco CANARO,Felicia,,TANGO,Enrique Saborido,Carlos Mauricio Pacheco,CANARO,,,,
6/4/29,Francisco CANARO,Pasión,Charlo,TANGO,José María Rizzuti,José María Rizzuti,CANARO,,,,
6/4/29,Francisco CANARO,Percantina,Charlo,TANGO,?,?,CANARO,,,,
6/4/29,Francisco CANARO,Rumor de la selva,Charlo,VALS,Angel Ramos,Angel Ramos,CANARO,,,,
6/12/29,Francisco CANARO,La mazorquera de Monserrat,,TANGO,Enrique Maciel,Héctor Pedro Blomberg,CANARO,,,,
6/12/29,Francisco CANARO,La pulpera de Santa Lucía,,VALS,Enrique Maciel,Héctor Pedro Blomberg,CANARO,,,,
6/12/29,Francisco CANARO,Neura,Charlo,TANGO,Carlos A. Lussich,Carlos A. Lussich,CANARO,,,,
6/12/29,Francisco CANARO,Palomita blanca,Charlo,VALS,Anselmo Aieta,Francisco García Jiménez,CANARO,,,,
6/12/29,Francisco CANARO,Te fuiste ja ja,,TANGO,Gerardo Matos Rodríguez,Juan Bautista Abad Reyes,CANARO,,,,
6/12/29,Francisco CANARO,Tonguero,Charlo,TANGO,Adolfo Avilés,José Francisco Isart,CANARO,,,,
6/19/29,Francisco CANARO,La brisa,Charlo,TANGO,Francisco Canaro y Juan Canaro,Juan Andrés Caruso,CANARO,,,,
6/19/29,Francisco CANARO,Se van a amar,Charlo,TANGO,?,?,CANARO,,,,
6/19/29,Francisco CANARO,Sueño chino,,FOXTROT,?,?,CANARO,,,,
6/19/29,Francisco CANARO,Tengo miedo (2),Charlo,TANGO,Daniel Moreno Saavedra,Daniel Moreno Saavedra,CANARO,,,,
6/24/29,Francisco CANARO,Dolores (2),Charlo,FOXTROT,Art Kassel y Marty Bloom,Enrique Cadícamo,CANARO,,,,
6/24/29,Francisco CANARO,Farolito de papel,,TANGO,Mario Lespés y Teófilo Lespés,Francisco García Jiménez,CANARO,,,,
6/24/29,Francisco CANARO,la cancion de la vidalita,,TANGO,?,?,CANARO,,,,
6/26/29,Francisco CANARO,Dios perdona,Charlo,TANGO,?,?,CANARO,,,,
6/26/29,Francisco CANARO,Malhaya,,TANGO,Juan Rodríguez,,CANARO,,,,
6/26/29,Francisco CANARO,Se va la muchachada,Charlo,TANGO,?,?,CANARO,,,,
6/26/29,Francisco CANARO,Si yo fuera comisario,Charlo,TANGO,Charlo,Ermete Meliante,CANARO,,,,
7/3/29,Francisco CANARO,Chlo-e (Canción del pantano),Charlo,TANGO,Gus Kahn y Neil Moret,,CANARO,,,,
7/3/29,Francisco CANARO,Cuando el verdadero amor nos llega,Charlo,VALS,Mabel Wayne,Enrique Cadícamo,CANARO,,,,
7/3/29,Francisco CANARO,Guitarra,Charlo,TANGO,Feliciano Héctor González Fernández,Feliciano Héctor González Fernández,CANARO,,,,
7/3/29,Francisco CANARO,Solitario,Charlo,TANGO,?,?,CANARO,,,,
7/10/29,Francisco CANARO,Atras de la puerta,Charlo,TANGO,?,?,CANARO,,,,
7/10/29,Francisco CANARO,Lejos de Buenos Aires,Charlo,TANGO,Alberto Suárez Villanueva,Oscar Rubens,CANARO,,,,
7/13/29,Francisco CANARO,Comadre,Charlo,TANGO,Juan de Dios Filiberto,Celedonio Flores,CANARO,,,,
7/13/29,Francisco CANARO,La divina dama,Charlo,VALS,Nathaniel Shilkret,Enrique Cadícamo,CANARO,,,,
7/13/29,Francisco CANARO,Mi Angelina,Charlo,VALS,Mabel Wayne,Francisco Bohigas,CANARO,,,,
7/13/29,Francisco CANARO,Raquel,Charlo,VALS,?,?,CANARO,,,,
7/17/29,Francisco CANARO,Cabecita,,TANGO,Mario Canaro,,CANARO,,,,
7/17/29,Francisco CANARO,La bataraza (La quintera),,RANCHERA,?,?,CANARO,,,,
7/17/29,Francisco CANARO,La madrugada,,TANGO,Ángel Maffia,Cátulo Castillo,CANARO,,,,
7/17/29,Francisco CANARO,Marianito,,TANGO,Domingo Salerno,,CANARO,,,,
7/17/29,Francisco CANARO,Renée,,VALS,?,?,CANARO,,,,
7/24/29,Francisco CANARO,La morocha,Ada Falcón,TANGO,Enrique Saborido,Angel Villoldo,CANARO,,,,
7/24/29,Francisco CANARO,Llego la lancha,Antonio Buglione,TANGO,?,?,CANARO,,,,
7/24/29,Francisco CANARO,Margarita Silvestre (La rancherita),,RANCHERA,?,?,CANARO,,,,
7/24/29,Francisco CANARO,Marinero (2),,FOXTROT,Federico Ruiz Díaz,,CANARO,,,,
8/2/29,Francisco CANARO,Cañero,,PASODOBLE,?,?,CANARO,,,,
8/2/29,Francisco CANARO,Don Juan,,TANGO,Ernesto Ponzio,Ricardo Podesta,CANARO,,,,
8/2/29,Francisco CANARO,La virgen del perdón,Ada Falcón,VALS,Carlos Vicente Geroni Flores,Vicente Retta,CANARO,,,,
8/2/29,Francisco CANARO,Tristes horas,,TANGO,C: B. A. Bisso,,CANARO,,,,
8/6/29,Francisco CANARO,Arrabal (2),,TANGO,Francisco Canaro,,CANARO,,,,
8/6/29,Francisco CANARO,Miau,Francisco Fiorentino,TANGO,?,?,CANARO,,,,
8/7/29,Francisco CANARO,Porque eres mala,Francisco Fiorentino,TANGO,?,?,CANARO,,,,
8/7/29,Francisco CANARO,Vuelve amorcito,Francisco Fiorentino,TANGO,?,?,CANARO,,,,
8/14/29,Francisco CANARO,Misa rea,Charlo,TANGO,?,?,CANARO,,,,
8/14/29,Francisco CANARO,Por el camino,Charlo,TANGO,José Bohr,José González Castillo,CANARO,,,,
8/14/29,Francisco CANARO,Tio Quico,,PASODOBLE,?,?,CANARO,,,,
8/14/29,Francisco CANARO,Tu ejemplo,,TANGO,?,?,CANARO,,,,
8/14/29,Francisco CANARO,Tus noches de amor,,TANGO,Cayetano Puglisi y José Felice Bonanno,,CANARO,,,,
8/21/29,Francisco CANARO,Beso su mano mi dama,Charlo,TANGO,Ralph Erwin,V. D. Errasi,CANARO,,,,
8/21/29,Francisco CANARO,La batuta,,TANGO,?,?,CANARO,,,,
8/21/29,Francisco CANARO,Oiga garcon,Charlo,TANGO,?,?,CANARO,,,,
8/21/29,Francisco CANARO,Travesia,,TANGO,Manuel Salinger,,CANARO,,,,
8/21/29,Francisco CANARO,Vals de amor,Charlo,VALS,Forengi (Javier Rengifo Gallardo),Forengi (Javier Rengifo Gallardo),CANARO,,,,
8/28/29,Francisco CANARO,Bailarín compadrito,Charlo,TANGO,Miguel Bucino,Miguel Bucino,CANARO,,,,
8/28/29,Francisco CANARO,En la trampa,Charlo,TANGO,?,?,CANARO,,,,
8/28/29,Francisco CANARO,La guardia vieja,Charlo,TANGO,Angel Negri y Julio Pollero,Manuel Romero,CANARO,,,,
8/28/29,Francisco CANARO,No dudes mas,,TANGO,Augusto A. Gentile,,CANARO,,,,
8/28/29,Francisco CANARO,San Sebastian,,PASODOBLE,?,?,CANARO,,,,
9/4/29,Francisco CANARO,Cruz de palo,,TANGO,Guillermo Barbieri,Enrique Cadícamo,CANARO,,,,
9/4/29,Francisco CANARO,Horas de ensueño,Charlo,VALS,?,?,CANARO,,,,
9/4/29,Francisco CANARO,Pastenaca,Charlo,TANGO,Santiago París,Santiago París,CANARO,,,,
9/4/29,Francisco CANARO,Piuma al vento,Charlo,TANGO,Eduardo Ponzio,Armando Tagini,CANARO,,,,
9/11/29,Francisco CANARO,El barbijo,Charlo,TANGO,Andrés Domenech,Jesús Fernández Blanco,CANARO,,,,
9/11/29,Francisco CANARO,Prisionero,Charlo,TANGO,Anselmo Aieta,Francisco García Jiménez,CANARO,,,,
9/18/29,Francisco CANARO,El mago,,TANGO,?,?,CANARO,,,,
9/18/29,Francisco CANARO,Margaritas,Angel Ramos y Charlo,TANGO,Juan Carlos González,Gabino Coria Peñaloza,CANARO,,,,
9/18/29,Francisco CANARO,Misa de once,Charlo,TANGO,Juan José Guichandut,Armando Tagini,CANARO,,,,
9/18/29,Francisco CANARO,Pilchas viejas,,TANGO,?,?,CANARO,,,,
9/25/29,Francisco CANARO,Algun día,Charlo,FOXTROT,?,?,CANARO,,,,
9/25/29,Francisco CANARO,La del soto del parral,Charlo,FOXTROT,?,?,CANARO,,,,
9/25/29,Francisco CANARO,Me duele el alma,,VALS,?,?,CANARO,,,,
10/2/29,Francisco CANARO,La carta del adiós,Charlo,VALS,Héctor Bates,Francisco García Jiménez,CANARO,,,,
10/2/29,Francisco CANARO,Malandrina,Charlo,TANGO,?,?,CANARO,,,,
10/2/29,Francisco CANARO,Meterete,,TANGO,Udelino Toranzo,,CANARO,,,,
10/2/29,Francisco CANARO,Negra linda,,MAXIXE,?,?,CANARO,,,,
10/2/29,Francisco CANARO,Notas lejanas,,TANGO,?,?,CANARO,,,,
10/9/29,Francisco CANARO,Boas noites (Buenas noches),Ada Falcón,MAXIXE,?,?,CANARO,,,,
10/9/29,Francisco CANARO,De pura bronca,,TANGO,?,?,CANARO,,,,
10/9/29,Francisco CANARO,Midinette,Ada Falcón,TANGO,?,?,CANARO,,,,
10/9/29,Francisco CANARO,Noches de carnaval (2),,TANGO,Julio Carrasco y Armando Vidal,,CANARO,,,,
10/9/29,Francisco CANARO,Noches venecianas,Ada Falcón,VALS,Luis D'Andrea,Feliciano Héctor González Fernández,CANARO,,,,
10/11/29,Francisco CANARO,Amor pagano,Charlo,VALS,Nacio Herb Brown,Arthur Freed,CANARO,,,,
10/11/29,Francisco CANARO,El albacin,,PASODOBLE,?,?,CANARO,,,,
10/11/29,Francisco CANARO,Manguero,Charlo,TANGO,Luis Riccardi,Ray Rada y Mario Alberto Castellanos,CANARO,,,,
10/16/29,Francisco CANARO,Bebita,Charlo,FOXTROT,?,?,CANARO,,,,
10/16/29,Francisco CANARO,Copando,Charlo,TANGO,Joaquín Barreiro,Julio Plácido Navarrine y Alfredo Navarrine,CANARO,,,,
10/16/29,Francisco CANARO,Desilusión (3),,TANGO,Miguel Bucino,Miguel Bucino,CANARO,,,,
10/16/29,Francisco CANARO,La rancherita de Santa Lucia,,RANCHERA,?,?,CANARO,,,,
10/16/29,Francisco CANARO,Porque me dejaste,,TANGO,Juan Canaro,,CANARO,,,,
10/23/29,Francisco CANARO,Cacareando (2),,TANGO,?,?,CANARO,,,,
10/23/29,Francisco CANARO,De todo te olvidas (Cabeza de novia),Charlo,TANGO,Salvador Merico,Enrique Cadícamo,CANARO,,,,
10/23/29,Francisco CANARO,El pajuerano,,TANGO,Elifio Jaime,,CANARO,,,,
10/23/29,Francisco CANARO,Jimena (Ximena),Charlo,VALS,Daniel Moreno Saavedra,Daniel Moreno Saavedra,CANARO,,,,
10/23/29,Francisco CANARO,Pensalo bien (2),Charlo,TANGO,Alberto Calvera y Enrique López,Alberto Calvera y Enrique López,CANARO,,,,
10/30/29,Francisco CANARO,Cuban blue,Charlo,BLUES,?,?,CANARO,,,,
11/2/29,Francisco CANARO,La eterna milonga,,TANGO,Dora Iturriaga,,CANARO,,,,
11/2/29,Francisco CANARO,Mentiras criollas,Charlo,TANGO,Oscar Arona,Oscar Arona,CANARO,,,,
11/2/29,Francisco CANARO,Mucamita,Charlo,TANGO,Rodolfo Sciammarella,Arturo Rodríguez Bustamante,CANARO,,,,
11/2/29,Francisco CANARO,No quiero verla más,Charlo,TANGO,Luis Teisseire,Juan Andrés Caruso,CANARO,,,,
11/2/29,Francisco CANARO,Rancho embrujado,,TANGO,?,?,CANARO,,,,
11/6/29,Francisco CANARO,Abuelita (2),,TANGO,Juan Canaro,,CANARO,,,,
11/6/29,Francisco CANARO,Alicia,,VALS,Guillermo Barbieri,Eugenio Cárdenas,CANARO,,,,
11/6/29,Francisco CANARO,Chiqué,,TANGO,Ricardo Luis Brignolo,Ricardo Brignolo,CANARO,,,,
11/6/29,Francisco CANARO,Gallo Viejo,,TANGO,Enrique Cadícamo,Enrique Cadícamo,CANARO,,,,
11/6/29,Francisco CANARO,Ratoncito,,TANGO,Mario Canaro,,CANARO,,,,
11/9/29,Francisco CANARO,Bells of Hawaii,,VALS,Nacio Herb Brown,?,CANARO,,,,
11/9/29,Francisco CANARO,Mama yo quiero eso,Charlo,FOXTROT,?,?,CANARO,,,,
11/9/29,Francisco CANARO,Virgenes del sol,Charlo,PASODOBLE,?,?,CANARO,,,,
11/9/29,Francisco CANARO,Ya no puedo llorar,Charlo,VALS,?,?,CANARO,,,,
11/13/29,Francisco CANARO,El triunfo,,TANGO,Francisco Canaro,,CANARO,,,,
11/13/29,Francisco CANARO,El vals del amor,Charlo,VALS,Celia Nery Pérez de la Díaz,Celia Nery Pérez de la Díaz,CANARO,,,,
11/13/29,Francisco CANARO,Rie payaso rie,Charlo,VALS,Ted Fiorito,Enrique Cadícamo,CANARO,,,,
11/13/29,Francisco CANARO,Sueño con el,Ada Falcón,VALS,Ada Falcón,Ada Falcón,CANARO,,,,
11/18/29,Francisco CANARO,Cierre esa puerta,Charlo,TANGO,?,?,CANARO,,,,
11/18/29,Francisco CANARO,Estoy que me muero,Charlo,FOXTROT,?,?,CANARO,,,,
11/18/29,Francisco CANARO,Muñequita de trapo,Charlo,SHIMMY,?,?,CANARO,,,,
11/18/29,Francisco CANARO,Poema de amor,Charlo,VALS,Francisco De Caro y Julio De Caro,Celedonio Flores,CANARO,,,,
11/20/29,Francisco CANARO,Canto de amor (2),Charlo,TANGO,Antonio Polito,Antonio Polito,CANARO,,,,
11/20/29,Francisco CANARO,Del pasado,Charlo,TANGO,Alfredo Marino,Alfredo Marino,CANARO,,,,
11/20/29,Francisco CANARO,Los caleseros,Charlo,SHIMMY,?,?,CANARO,,,,
11/20/29,Francisco CANARO,Piropos (2),Charlo,PASODOBLE,Emilio Marchiano,Emilio Marchiano,CANARO,,,,
11/20/29,Francisco CANARO,Primavera,,TANGO,José Guillermo Basadoni,,CANARO,,,,
11/27/29,Francisco CANARO,Aquel novio,Charlo,TANGO,Juan Canaro,,CANARO,,,,
11/27/29,Francisco CANARO,Departamento se alquila,Charlo,TANGO,Carlos Vicente Geroni Flores,Claudio Frollo,CANARO,,,,
11/27/29,Francisco CANARO,Maria luisa,,VALS,Miguel Buchino,,CANARO,,,,
11/27/29,Francisco CANARO,Mimosa,,TANGO,Mateo Coppola,,CANARO,,,,
11/27/29,Francisco CANARO,Queja melodiosa,Charlo,TANGO,José María Rizzuti,Nolo López y Osvaldo Cruz Montenegro,CANARO,,,,
11/29/29,Francisco CANARO,New York,,SHIMMY,?,?,CANARO,,,,
11/29/29,Francisco CANARO,Osaka,Ada Falcón,SHIMMY,?,?,CANARO,,,,
11/29/29,Francisco CANARO,Rosa,Ada Falcón,SHIMMY,?,?,CANARO,,,,
11/29/29,Francisco CANARO,Zulema por favor,,SHIMMY,?,?,CANARO,,,,
12/4/29,Francisco CANARO,9 de Julio,,TANGO,José Luis Padula,Lito Bayardo,CANARO,,,,
12/4/29,Francisco CANARO,Corazón de criollo,Charlo,TANGO,Agustín Paredes,Ángel Saavedra,CANARO,,,,
12/4/29,Francisco CANARO,Hasta luego (2),,TANGO,Juan Cruz Mateo,,CANARO,,,,
12/10/29,Francisco CANARO,Felisa Tolosa,Charlo,VALS,Raúl de los Hoyos,Luis César Amadori y Ivo Pelay,CANARO,,,,
12/10/29,Francisco CANARO,Los angeles,Charlo,FOXTROT,?,?,CANARO,,,,
12/10/29,Francisco CANARO,Malacara,,TANGO,?,?,CANARO,,,,
12/10/29,Francisco CANARO,Maldonado (3),Charlo,TANGO,Raúl de los Hoyos,Alberto Vacarezza,CANARO,,,,
12/10/29,Francisco CANARO,Mister Williams,Charlo,FOXTROT,?,?,CANARO,,,,
12/10/29,Francisco CANARO,Rumoreando,Charlo,SHIMMY,?,?,CANARO,,,,
12/11/29,Francisco CANARO,Jacqueline,Charlo,TANGO,?,?,CANARO,,,,
12/11/29,Francisco CANARO,Jeannette,Charlo,FOXTROT,?,?,CANARO,,,,
12/11/29,Francisco CANARO,No pretendas disculparte,,TANGO,Enrique Mónaco,,CANARO,,,,
12/11/29,Francisco CANARO,Nunca supe lo que un rayo de luna podia hacer,Charlo,FOXTROT,?,?,CANARO,,,,
12/11/29,Francisco CANARO,Penas pasadas,,TANGO,Juan Rodríguez,,CANARO,,,,
12/17/29,Francisco CANARO,Barrio querido,,TANGO,?,?,CANARO,,,,
12/17/29,Francisco CANARO,Corazón de oro,,VALS,Francisco Canaro,Jesús Fernández Blanco,CANARO,,,,
12/17/29,Francisco CANARO,Corazón de oro,,VALS,Francisco Canaro,Jesús Fernández Blanco,CANARO,,,,
12/17/29,Francisco CANARO,Hermanita,Ada Falcón,TANGO,Andrée Lapeyre,Andrée Lapeyre,CANARO,,,,
12/17/29,Francisco CANARO,Pájaro azul,,TANGO FANTASIA,Francisco Canaro,,CANARO,,,,
12/23/29,Francisco CANARO,Charlatana,,TANGO,Humberto Canaro,Francisco García Jiménez,CANARO,,,,
12/23/29,Francisco CANARO,Cordoba,Charlo,TANGO,Juan Carlos Ghio,?,CANARO,,,,
12/23/29,Francisco CANARO,Isabel,Charlo,FOXTROT,?,?,CANARO,,,,
12/23/29,Francisco CANARO,La tablada,,TANGO,Francisco Canaro,,CANARO,,,,
12/23/29,Francisco CANARO,Luz falsa,Charlo,TANGO,Angel Ramos,Angel Ramos,CANARO,,,,
12/23/29,Francisco CANARO,Que bello es soñar,Charlo,VALS,Juan Carlos Ghio,Alfredo Faustino Roldán,CANARO,,,,
3/5/30,Francisco CANARO,Cuando era chiquitito,Charlo,TANGO,Enrique Delfino,Mario Rada,CANARO,,,,
3/5/30,Francisco CANARO,Don Segundo Sombra,Charlo,TANGO,Enrique Delfino,Manuel Romero,CANARO,,,,
3/5/30,Francisco CANARO,Milonga canyengue,,TANGO,Francisco Canaro,,CANARO,,,,
3/11/30,Francisco CANARO,A mí no me den consejos,,TANGO,Francisco Canaro y Luis Riccardi,Francisco Canaro y Juan Andrés Caruso,CANARO,,,,
3/14/30,Francisco CANARO,Alegría,,TANGO,Anselmo Aieta,Francisco García Jiménez,CANARO,,,,
3/14/30,Francisco CANARO,En la tranquera (A Mar del Plata yo me quiero ir),Charlo,RANCHERA,Francisco Lomuto,Francisco Lomuto,CANARO,,,,
3/14/30,Francisco CANARO,La chica del 17,Charlo,PASODOBLE,?,?,CANARO,,,,
3/14/30,Francisco CANARO,La reina del carnaval,Charlo,PASODOBLE,?,?,CANARO,,,,
3/14/30,Francisco CANARO,No hables que me estas secando,Charlo,TANGO,?,?,CANARO,,,,
3/14/30,Francisco CANARO,Vas muerto con el disfraz,Charlo,TANGO,?,?,CANARO,,,,
3/14/30,Francisco CANARO,Vos también tenés tu historia,Charlo,TANGO,Francisco Canaro,Juan Andrés Caruso y Francisco Canaro,CANARO,,,,
3/14/30,Francisco CANARO,Yo naci para ti tu seras para mi,Charlo,FOXTROT,?,?,CANARO,,,,
3/15/30,Francisco CANARO,Contramarca,,TANGO,Rafael Rossi,Francisco Brancatti,CANARO,,,,
3/15/30,Francisco CANARO,Música de calesita,Charlo y Angel Ramos,TANGO,Cátulo Castillo,José González Castillo,CANARO,,,,
3/15/30,Francisco CANARO,No me fastidies mas,Charlo,FOXTROT,?,?,CANARO,,,,
3/15/30,Francisco CANARO,Ojos verdes (3),,TANGO,Juan Canaro,,CANARO,,,,
3/20/30,Francisco CANARO,Como anillo al dedo,Charlo y Ada Falcón,RANCHERA,?,?,CANARO,,,,
3/20/30,Francisco CANARO,El gavilán,,TANGO,Francisco Canaro,,CANARO,,,,
3/24/30,Francisco CANARO,Cantando bajo la lluvia,Charlo,FOXTROT,?,?,CANARO,,,,
3/24/30,Francisco CANARO,Dos ojos negros,Charlo,TANGO,Raúl de los Hoyos,Nicolás Olivari,CANARO,,,,
3/24/30,Francisco CANARO,Padrino pelao,Charlo,TANGO,Enrique Delfino,Julio Cantuarias,CANARO,,,,
3/24/30,Francisco CANARO,Pajarito cantor,,TANGO,?,?,CANARO,,,,
3/26/30,Francisco CANARO,La traicionera,Charlo,TANGO,Forengi (Javier Rengifo Gallardo),Forengi (Javier Rengifo Gallardo),CANARO,,,,
4/2/30,Francisco CANARO,Cuento criollo,Charlo,TANGO,Salvador Granata,Orlando Romanelli,CANARO,,,,
4/2/30,Francisco CANARO,Me dejaron en la via,Charlo,TANGO,?,?,CANARO,,,,
4/2/30,Francisco CANARO,Sonny boy,Charlo,FOXTROT,?,?,CANARO,,,,
4/2/30,Francisco CANARO,Sos muy mala,,TANGO,?,?,CANARO,,,,
4/2/30,Francisco CANARO,Tras cartón,,TANGO,Anselmo Aieta,Santiago Adamini,CANARO,,,,
4/4/30,Francisco CANARO,Como tu otranena no hay,Charlo,FOXTROT,?,?,CANARO,,,,
4/4/30,Francisco CANARO,Ella es mi caramelo,Charlo,FOXTROT,?,?,CANARO,,,,
4/4/30,Francisco CANARO,Nocturno,Charlo,VALS,Agustín Bardi,Francisco García Jiménez,CANARO,,,,
4/4/30,Francisco CANARO,Por que hiciste eso,Charlo,TANGO,?,?,CANARO,,,,
4/9/30,Francisco CANARO,Chirimoya,Ada Falcón,TANGO,Cátulo Castillo,Hugo Castillo,CANARO,,,,
4/9/30,Francisco CANARO,Largue a esa mujica,,TANGO,Juan Sarcione,Juan Sarcione,CANARO,,,,
4/9/30,Francisco CANARO,Por no querer mantenerte,Ada Falcón,TANGO,Daniel Moreno Saavedra,Daniel Moreno Saavedra,CANARO,,,,
4/9/30,Francisco CANARO,Principe loco,,TANGO,?,?,CANARO,,,,
4/11/30,Francisco CANARO,Nobleza de arrabal,,TANGO,Francisco Canaro,Homero Manzi,CANARO,,,,
4/11/30,Francisco CANARO,Tradición (2),Charlo,TANGO,Víctor Pedro Donato,Francisco Aníbal Riú,CANARO,,,,
4/21/30,Francisco CANARO,El púa,,TANGO,Juan Rezzano,,CANARO,,,,
4/21/30,Francisco CANARO,Te amo y seras mia,Charlo,TANGO,?,?,CANARO,,,,
4/23/30,Francisco CANARO,Mi giovanna,Charlo,TARANTELA,?,?,CANARO,,,,
4/23/30,Francisco CANARO,Nostalgia de lya,Charlo,VALS,Ernesto de la Cruz,,CANARO,,,,
4/23/30,Francisco CANARO,Sol y sombra,Charlo,PASODOBLE,?,?,CANARO,,,,
4/30/30,Francisco CANARO,Clavel del aire,Charlo y Angel Ramos,TANGO,Juan de Dios Filiberto,Fernán Silva Valdés,CANARO,,,,
4/30/30,Francisco CANARO,Cuentan las viejas,Charlo,TANGO,Victorio Pierre,Alfredo Bigeschi,CANARO,,,,
4/30/30,Francisco CANARO,Lamento campero,,TANGO,Mario Canaro,,CANARO,,,,
4/30/30,Francisco CANARO,Nunca jamás,Charlo,VALS,Juan Caldarella y Alejandro Scarpino,José Antonio Scarpino,CANARO,,,,
5/6/30,Francisco CANARO,Chula la mañana,Charlo,CANCION,?,?,CANARO,,,,
5/6/30,Francisco CANARO,Poca suerte,,TANGO,Rogelio Mastrángelo Redón,,CANARO,,,,
5/6/30,Francisco CANARO,Viaje de novios,Charlo,FOXTROT,?,?,CANARO,,,,
5/7/30,Francisco CANARO,Adiós juventud (2),,TANGO,Juan Canaro,,CANARO,,,,
5/7/30,Francisco CANARO,Alma doliente,Charlo,VALS,?,?,CANARO,,,,
5/7/30,Francisco CANARO,Elvira,Charlo,FOXTROT,?,?,CANARO,,,,
5/7/30,Francisco CANARO,Espigas,,TANGO,?,?,CANARO,,,,
5/7/30,Francisco CANARO,Viejo espejo,Charlo,TANGO,?,?,CANARO,,,,
5/14/30,Francisco CANARO,El desfile del amor,Charlo,FOXTROT,?,?,CANARO,,,,
5/14/30,Francisco CANARO,Fuelle querido,,TANGO,Alberto Rossi,,CANARO,,,,
5/14/30,Francisco CANARO,Piñataro,Charlo,TANGO,Carlos Sánchez,Arturo Rodríguez Bustamante,CANARO,,,,
5/14/30,Francisco CANARO,Tierra de mis ensueños,Charlo,VALS,Magdalena R. Leguizamón,Magdalena R. Leguizamón,CANARO,,,,
5/14/30,Francisco CANARO,Un día fue mía,Charlo,TANGO,Bartolomé Chapela,Manuel Meaños,CANARO,,,,
5/21/30,Francisco CANARO,Amante soñador (Dream lover),Charlo,VALS,Víctor Schertzinger,,CANARO,,,,
5/21/30,Francisco CANARO,Cariñosa,,POLCA,?,?,CANARO,,,,
5/21/30,Francisco CANARO,El alma de la copla,Charlo,PASODOBLE,?,?,CANARO,,,,
5/21/30,Francisco CANARO,Una milonga de amor,Charlo,TANGO,?,?,CANARO,,,,
5/28/30,Francisco CANARO,Bigotito (2),Charlo,TANGO,Edgardo Donato,Celedonio Flores,CANARO,,,,
5/28/30,Francisco CANARO,Chinita,,TANGO,Eleuterio Iribarren,Enrique Carrera Sotelo,CANARO,,,,
5/28/30,Francisco CANARO,Pantaleon,Charlo,FOXTROT,?,?,CANARO,,,,
5/28/30,Francisco CANARO,Sentimiento gaucho,,TANGO,Francisco Canaro y Rafael Canaro,Juan Andrés Caruso,CANARO,,,,
5/30/30,Francisco CANARO,Mi corazón (2),,MAXIXE,Julio Carrasco,,CANARO,,,,
6/3/30,Francisco CANARO,Ay que miedo tengo,Charlo,MAXIXE,?,?,CANARO,,,,
6/3/30,Francisco CANARO,Bandolera,Luis Díaz,MAXIXE,?,?,CANARO,,,,
6/3/30,Francisco CANARO,Cartas de amor (3),Charlo,VALS,Alfonso Esparza Oteo,Alfonso Esparza Oteo,CANARO,,,,
6/3/30,Francisco CANARO,Cuando muere el carnaval,Charlo,TANGO,Pierre Henderson,Pierre Henderson,CANARO,,,,
6/3/30,Francisco CANARO,El perfume de las rosas,Charlo,FOXTROT,?,?,CANARO,,,,
6/3/30,Francisco CANARO,Mirringa,Charlo,SHIMMY,?,?,CANARO,,,,
6/4/30,Francisco CANARO,Brujerias,Charlo,RANCHERA,?,?,CANARO,,,,
6/4/30,Francisco CANARO,El castigo,,TANGO,Juan Rezzano,,CANARO,,,,
6/4/30,Francisco CANARO,Quién iba a creer,,TANGO,Antonio Lozzi,,CANARO,,,,
6/4/30,Francisco CANARO,Si yo soñara,Charlo,VALS,Joseph A. Burke,Carlos Sánchez y Federico Saniez,CANARO,,,,
6/4/30,Francisco CANARO,Taura y bacán,,TANGO,Samuel Castriota,,CANARO,,,,
6/11/30,Francisco CANARO,Alma de bohemio,,TANGO,Roberto Firpo,Juan Andrés Caruso,CANARO,,,,
6/11/30,Francisco CANARO,Cuando florezcan los rosales,Charlo,VALS,José María Rizzuti,Enrique García Satur,CANARO,,,,
6/13/30,Francisco CANARO,El desfile del amor adios a Paris (Paris stay the same),Charlo,FOXTROT,?,?,CANARO,,,,
6/13/30,Francisco CANARO,Enfundá la mandolina,,TANGO,Francisco Pracánico,José Zubiría Mansilla,CANARO,,,,
6/13/30,Francisco CANARO,Mirasol,Charlo,RANCHERA,?,?,CANARO,,,,
6/13/30,Francisco CANARO,Sally,Charlo,FOXTROT,?,?,CANARO,,,,
6/17/30,Francisco CANARO,Con tu mirar,Charlo,VALS,Eusebio Severo Giorno,Norberto Canosa,CANARO,,,,
6/17/30,Francisco CANARO,El desfile del amor marcha de los granaderos (March of the grenadiers),Ada Falcón,FOXTROT,?,?,CANARO,,,,
6/17/30,Francisco CANARO,La mulata,Charlo,RANCHERA,?,?,CANARO,,,,
6/17/30,Francisco CANARO,Recuerdo pampeano,,TANGO,?,?,CANARO,,,,
6/20/30,Francisco CANARO,Los claveles de Sevilla,Ada Falcón,PASODOBLE,?,?,CANARO,,,,
